id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
1080,A,N,L,A,E,AB,G,AH,S,A,JK,A,A,A,B,B,B,D,B,0.71505131,0.317886784,0.381342013,0.596294069,0.223699347,0.153983464,0.133628694,0.521909268,0.433486,0.478980176,0.340153547,0
1081,B,J,A,A,H,BI,A,AS,AX,A,HK,A,A,A,A,B,D,D,B,0.673822006,0.756287133,0.713089969,0.318692743,0.364465366,0.790561708,0.325167836,0.87228171,0.546658023,0.657815266,0.465389328,0
1082,A,K,A,B,D,BI,C,G,Y,F,R,A,B,A,B,B,D,D,B,0.722719889,0.562800621,0.592576625,0.69097885,0.467291239,0.093591593,0.182054576,0.722481528,0.753197317,0.718859235,0.761511363,0
1083,B,K,A,B,E,BI,A,AS,S,E,AV,A,A,A,B,B,D,D,B,0.63889058,0.403271968,0.326992243,0.681601869,0.619403513,0.20995382,0.247689876,0.630208839,0.477271677,0.726819135,0.514722704,0
1084,A,L,I,B,G,BI,A,AE,Y,A,KW,A,A,A,B,B,B,C,B,0.969513985,0.679110411,0.866159935,0.824058496,0.609641915,0.677441827,0.263997513,0.869651596,0.740665153,0.728390367,0.937661804,1
1085,A,I,A,A,C,BI,C,E,AE,C,EK,A,A,A,A,B,D,D,B,0.534921995,0.641549899,0.572080039,0.683872586,0.776957655,0.485800414,0.549121478,0.774263243,0.611955455,0.297498569,0.501871199,0
1090,B,I,A,C,H,BI,A,G,BC,F,HK,A,A,A,A,B,D,D,B,0.519721402,0.65156945,0.583216347,0.352664595,0.454985691,0.682711522,0.720738196,0.513095444,0.597543562,0.605184512,0.462746466,0
1092,A,C,C,A,E,BI,C,AV,AX,A,FN,B,A,B,B,B,B,D,B,0.503243666,0.309220084,0.301407277,0.312898916,0.82243177,0.487278594,0.51623532,0.386377574,0.369201079,0.500193683,0.316316368,1
1095,B,I,C,A,E,BA,C,E,Y,I,CR,A,B,A,A,B,D,D,B,0.254693543,0.279338003,0.236547525,0.597937723,0.831040192,0.5537203,0.426974096,0.26540768,0.322230003,0.568473279,0.320315672,0
1096,A,K,G,B,D,BI,A,AF,BM,A,JW,A,A,A,B,B,D,B,B,0.321817913,0.253481091,0.237219283,0.581376331,0.484073182,0.681237461,0.744130062,0.462779817,0.429993606,0.736625256,0.330860542,0
1099,A,M,A,A,G,BI,G,AS,AN,A,GS,A,A,A,A,D,B,D,C,0.39781194,0.578089488,0.660049901,0.245808113,0.696471557,0.556141335,0.757443394,0.464786675,0.845859155,0.349081925,0.405108123,1
1100,A,K,A,A,F,BI,A,AH,I,F,LY,A,B,A,B,B,D,B,B,0.640414208,0.688482632,0.720612027,0.78472711,0.492469424,0.037411456,0.14339135,0.822817489,0.627333017,0.809043289,0.58630313,0
1101,A,N,D,A,I,BI,A,AC,J,A,HV,A,A,A,A,A,B,D,B,0.494166002,0.815252597,0.934540356,0.306031721,0.679761053,0.78294331,0.853124546,0.39783848,0.839964435,0.468055469,0.529652807,0
1104,B,I,A,A,E,BI,C,J,I,D,HX,A,A,A,A,B,D,D,B,0.645478492,0.406433631,0.446251984,0.575049926,0.418728662,0.116090508,0.104701341,0.55554476,0.377374377,0.467044135,0.674979592,0
1106,A,K,A,A,E,BI,G,Q,AF,E,CK,A,B,A,A,B,D,B,B,0.338494581,0.241202808,0.382186919,0.567301166,0.793618462,0.734931365,0.621354783,0.253723569,0.339884169,0.237984172,0.300006916,0
1107,B,O,C,A,F,BI,A,M,AN,A,HK,A,A,A,A,B,D,D,B,0.417283531,0.710557587,0.707499953,0.562603503,0.189402255,0.789916309,0.728835583,0.316864684,0.409593275,0.336560925,0.377539873,0
1109,A,B,C,A,F,AB,A,U,X,A,GC,A,B,A,B,B,D,D,C,0.666499292,0.547933053,0.323971223,0.25368884,0.637130242,0.489524794,0.331952871,0.224551656,0.346537326,0.527485381,0.220947212,0
1110,B,I,A,A,F,BI,A,AN,AX,A,HK,A,A,A,A,B,D,D,B,0.403923134,0.707563835,0.716634528,0.660981496,0.663103782,0.735059013,0.683580342,0.720052325,0.482347386,0.335838478,0.38814014,0
1111,A,H,I,A,E,AB,C,AH,K,A,DC,B,A,A,B,D,B,D,D,0.499521008,0.293092033,0.335008702,0.215104362,0.804986701,0.48681947,0.375314551,0.396354823,0.235964585,0.519869277,0.346836292,1
1112,B,F,A,B,E,BI,A,E,AE,A,HK,A,A,A,A,B,D,C,B,0.526012001,0.636534654,0.594506222,0.31624894,0.792613656,0.490048201,0.627901774,0.511184138,0.390706125,0.252570005,0.507428791,0
1113,A,F,A,B,D,K,A,E,Y,A,GE,A,A,A,A,B,D,D,B,0.475768184,0.188656835,0.210379573,0.777556888,0.80282663,0.046826428,0.227566887,0.390622038,0.343569948,0.445325134,0.950730686,0
1114,A,I,D,A,F,AB,M,AH,BC,A,DC,A,A,A,B,A,D,D,B,0.308473911,0.329294532,0.45529209,0.291024983,0.245790293,0.254139499,0.47064025,0.40707736,0.679519201,0.467735417,0.321823094,1
1115,A,N,A,A,E,BI,G,G,AU,F,HX,A,B,A,B,B,D,B,B,0.687321189,0.531694335,0.623942706,0.555424308,0.597228887,0.282378278,0.266888937,0.534657307,0.487054365,0.375290082,0.67688477,0
1116,B,I,A,A,H,BI,M,G,AN,E,HK,A,A,A,A,B,D,B,B,0.54665887,0.789488998,0.534256705,0.321959445,0.1997618,0.821180975,0.80440056,0.579768859,0.669277902,0.360154454,0.460704697,0
1118,A,K,A,A,G,BI,A,Y,BM,A,HK,A,A,A,A,B,D,D,B,0.676513583,0.766988937,0.797919871,0.315413001,0.806081126,0.679046375,0.344205051,0.869418841,0.480621178,0.708912453,0.9304041,1
1119,B,I,A,A,E,BI,C,E,BM,A,DP,A,A,A,A,B,D,D,B,0.26136191,0.289081787,0.381993189,0.290370273,0.821931075,0.149083147,0.484637632,0.238516484,0.244924972,0.267780536,0.333105977,0
1120,A,I,C,B,E,T,A,E,K,A,DP,A,A,A,B,B,D,D,B,0.465768555,0.177897388,0.278212568,0.298163646,0.783926295,0.137705373,0.537446469,0.269927588,0.355190745,0.365184621,0.362102105,0
1121,A,H,R,B,H,BI,A,N,AT,A,GA,B,A,A,B,D,B,C,D,0.558318164,0.8769409,0.864046293,0.33391193,0.230589033,0.680950697,0.763322019,0.575520371,1.01591399,0.589598474,0.588054625,1
1122,A,I,A,A,F,BI,A,AH,AT,E,GS,A,B,A,B,B,D,D,B,0.398055734,0.444380428,0.471445124,0.257449648,0.217374703,0.358798464,0.578566797,0.369048548,0.701433527,0.499515676,0.371414674,0
1123,A,L,M,A,E,BI,C,E,AX,A,DP,B,A,A,B,B,D,D,B,0.171706656,0.178844595,0.305371772,0.270677894,0.815070356,0.278393464,0.525292873,0.396610862,0.375852683,0.409064431,0.333276797,0
1124,B,I,G,A,D,BQ,C,E,BO,A,DP,A,A,A,B,B,D,D,B,0.078324961,0.152773302,0.167345072,0.328270281,0.814367131,0.184437745,0.409415699,0.251496311,0.36727346,0.270528355,0.328193644,0
1125,B,A,A,C,F,BI,A,E,AX,A,FJ,A,A,A,B,B,D,D,B,0.446461596,0.706341475,0.705580152,0.56663517,0.81438377,0.419986926,0.640950538,0.381073903,0.350345379,0.623464276,0.325911269,0
1127,A,J,D,A,F,BI,A,AN,E,A,GS,A,A,A,B,B,D,D,B,0.291801344,0.374407837,0.411940062,0.303685993,0.294208442,0.270414233,0.946421907,0.315177369,0.339429259,0.257529232,0.395631086,0
1128,B,I,A,A,G,BI,A,J,BM,A,HK,A,A,A,A,B,D,D,B,0.509405255,0.583934778,0.64571602,0.55226671,0.345843538,0.787016683,0.666050671,0.347102047,0.365791681,0.308144423,0.425534775,1
1129,A,K,A,A,E,BI,A,S,AE,J,DJ,A,B,A,B,D,D,D,B,0.466436581,0.487332939,0.43588418,0.354530461,0.676277235,0.622229542,0.550417722,0.490915843,0.543398206,0.37102248,0.4243315,1
1130,A,O,A,C,F,BI,A,AS,AX,A,HK,A,A,A,B,B,D,B,B,0.416602737,0.70867238,0.695755608,0.56977522,0.280740774,0.803528984,0.732897055,0.345261089,0.46449895,0.767580765,0.270823071,0
1131,A,I,C,A,F,BI,A,E,X,A,JG,A,A,A,A,B,D,D,B,0.456316412,0.34614689,0.465986425,0.32261363,0.785167685,0.356213188,0.339504808,0.367667882,0.367511236,0.306568262,0.460110104,0
1132,A,H,M,B,E,BI,A,AN,AF,A,GK,B,A,A,B,D,B,D,D,0.503476248,0.453092022,0.56141802,0.34302167,0.282173,0.790787669,0.591166177,0.382036012,0.372381725,0.259633223,0.554499129,0
1133,B,I,D,A,E,BI,A,E,Q,A,R,A,A,A,A,B,D,D,B,0.629489182,0.790777567,0.852078507,0.328638346,0.778232789,0.553764141,0.588548725,0.587661751,0.476948979,0.695653573,0.50443823,0
1134,A,K,A,C,E,BI,A,K,BM,A,HK,A,A,A,B,D,B,B,C,0.223801125,0.709509611,0.692634773,0.572382492,0.408969409,0.554124216,0.507677627,0.460871702,0.369436366,0.910354992,0.388974507,1
1135,A,F,A,A,F,BI,A,E,BJ,A,DP,A,A,A,A,D,B,D,B,0.505350358,0.352557989,0.329490991,0.35345713,0.780175733,0.317740414,0.46796386,0.358221822,0.352625968,0.626891302,0.410141062,0
1137,B,I,A,A,E,BI,C,E,AE,C,EK,A,A,A,B,B,D,D,B,0.659404652,0.644185314,0.65703358,0.608493034,0.803957523,0.485581886,0.498757828,0.899199589,0.58274428,0.282627803,0.753732609,0
1138,B,F,A,A,E,BI,E,A,S,N,HG,A,A,A,B,D,B,D,B,0.703500752,0.36352554,0.646360525,0.603136263,0.386253295,0.283548987,0.173356043,0.755389615,0.400778279,0.333238823,0.435635427,0
1139,A,I,C,A,F,AB,A,AH,X,A,HX,A,A,A,B,B,D,D,B,0.481458787,0.469773908,0.443321584,0.332097379,0.24329167,0.356506523,0.325418822,0.341686545,0.363890435,0.307938169,0.413064728,0
1140,A,G,A,A,D,BI,A,R,BM,A,IG,A,B,A,A,B,D,D,B,0.176582604,0.185484721,0.21767164,0.340848866,0.796984134,0.356406416,0.421264776,0.210478006,0.359520915,0.335026488,0.389639772,0
1141,B,I,A,A,E,BI,A,Y,L,A,LM,A,A,A,A,B,D,D,B,0.897494837,0.752031973,0.799590854,0.899489146,0.797367774,0.555113739,0.229175239,0.978789728,0.588894026,0.826881722,0.957876638,0
1142,A,J,A,B,E,BI,E,G,AD,C,LB,A,A,A,A,D,D,D,B,0.095199454,0.344561606,0.577486918,0.602316152,0.589679259,0.270006015,0.192903178,0.309877564,0.41873579,0.330502216,0.399010688,0
1146,B,I,A,B,E,BI,C,E,Y,F,EK,A,A,A,A,B,D,D,B,0.698782983,0.360424628,0.311946978,0.432824365,0.795202886,0.250862405,0.225295806,0.869247941,0.378036889,0.429958762,0.380840496,0
1149,A,L,C,A,E,BI,C,AK,AE,A,DP,A,A,A,A,A,D,D,B,0.453464299,0.311119736,0.386326337,0.3141402,0.392636095,0.797919269,0.522389371,0.439157929,0.486608151,0.291990999,0.392108405,0
1150,A,I,Q,B,D,AB,A,AH,BC,A,DC,B,A,A,B,D,B,D,C,0.481936537,0.275976415,0.294850884,0.323346386,0.242958602,0.079091841,0.381637468,0.344914133,0.349856522,0.267859922,0.425761265,1
1152,A,L,Q,B,E,BI,A,V,Y,A,KW,B,A,A,B,B,D,D,B,0.909245657,0.54567167,0.500742719,0.809189551,0.3510007,0.734256781,0.257214097,0.76713982,0.731630094,0.56200052,0.947297466,0
1153,A,F,D,B,J,BI,G,AC,J,C,HV,A,A,A,A,D,D,D,B,0.327169432,0.822933064,0.81483664,0.308668902,0.728697937,0.821931521,0.951820186,0.557341104,0.66576394,0.526283501,0.342138413,1
1154,A,L,L,B,E,BI,E,N,S,A,LX,B,A,A,B,D,B,D,D,0.952738931,0.798162978,0.865794065,0.769603858,0.676921642,0.277816796,0.285396048,0.925099142,0.464243346,0.820604658,0.71072199,1
1156,A,L,A,B,F,BI,A,AK,AJ,A,FN,A,A,A,A,B,D,B,B,0.536772448,0.695827433,0.684711249,0.663554091,0.481938687,0.554383379,0.24465766,0.797892597,0.745062915,0.28814441,0.515172611,0
1160,B,K,A,A,E,BI,C,AA,Y,C,CR,A,A,A,B,B,D,D,B,0.354499926,0.378838987,0.351861736,0.558024468,0.293481247,0.735084038,0.506344068,0.619929717,0.440325245,0.445261193,0.39545224,0
1161,A,F,G,A,G,BI,A,AS,Q,A,HK,A,A,A,A,B,D,D,B,0.226626691,0.543631942,0.622022279,0.33270031,0.273399633,0.487338147,0.579363668,0.59471217,0.344969429,0.357247577,0.542938539,0
1163,A,F,D,B,G,BI,A,AS,AD,A,HQ,A,A,A,A,B,D,C,B,0.873011177,0.740800921,0.760439691,0.87116396,0.729770899,0.683623623,0.320357733,0.840403461,0.756490888,0.766490246,0.971709277,0
1166,A,I,G,A,E,BU,I,C,L,A,IX,A,A,A,B,D,B,D,B,0.717684482,0.372005142,0.40006357,0.540934729,0.480160885,0.243015782,0.451756621,0.534556651,0.338623164,0.560137248,0.514450965,0
1167,A,K,A,A,F,BI,A,AI,AE,J,HK,A,B,A,B,D,B,D,B,0.533659055,0.580540778,0.523849282,0.7407613,0.691899785,0.619745052,0.510714485,0.757456073,0.642219072,0.300514244,0.61685647,1
1168,A,N,A,A,E,BI,C,AH,AX,J,DP,A,A,A,B,B,D,D,B,0.2924923,0.315042649,0.374789662,0.288253145,0.580529252,0.737784494,0.517347471,0.267399497,0.372742934,0.549594624,0.291253769,1
1170,A,J,L,A,G,BI,E,U,M,A,HX,B,A,A,B,B,D,D,B,0.671900687,0.531958002,0.527290307,0.044273145,0.323483935,0.419875741,0.325137674,0.535056938,0.703580077,0.331650877,0.674019923,0
1172,B,I,A,A,F,BI,A,AI,AT,C,HB,A,B,A,A,B,A,D,B,0.45364595,0.92887531,0.945002702,0.195995675,0.229653518,0.621540685,0.565888606,0.513096919,0.986069484,0.327617411,0.54173003,0
1176,A,J,C,A,E,BI,C,AH,BM,I,DP,A,B,A,B,B,B,D,B,0.307649878,0.31436285,0.286189251,0.246979408,0.213346481,0.266927902,0.595114641,0.352780536,0.369896584,0.297818885,0.383646346,1
1184,B,I,A,B,F,CA,E,D,BM,N,HK,A,B,A,A,B,A,B,B,0.558844467,0.669640892,0.590187174,0.327555714,0.806746409,0.206213814,0.533710303,0.560222408,0.778177563,0.686509361,0.550360994,0
1185,B,A,A,B,E,BI,A,N,N,A,KV,A,A,A,B,B,D,D,B,0.724127349,0.401947791,0.526739478,0.663468322,0.621504199,0.736177051,0.15668594,0.609269394,0.491535495,0.414673822,0.688599761,0
1187,A,L,J,A,D,AB,A,AK,BM,A,CK,B,A,A,B,D,B,D,B,0.127036448,0.221920153,0.263360231,0.867028374,0.296414205,0.484004588,0.328098131,0.261821412,0.348288242,0.695891218,0.793704827,0
1188,A,I,A,A,E,BI,E,Y,AD,F,LN,A,A,A,B,B,D,D,B,0.910157372,0.725001093,0.803644868,0.90528466,0.592638284,0.489723905,0.213601838,0.901996087,0.520361592,0.909532371,0.971800339,0
1190,A,L,L,B,E,AB,C,AH,S,A,DP,A,A,A,B,D,B,D,C,0.635969232,0.347216977,0.265436539,0.708994087,0.588249173,0.169356123,0.146915883,0.601583186,0.425498144,0.489673174,0.678063026,0
1194,A,G,A,A,E,BI,A,J,K,A,DP,A,A,A,B,B,D,B,B,0.331758863,0.232546817,0.299954118,0.279181696,0.377788399,0.55395196,0.615402538,0.249466392,0.262622274,0.566203185,0.306785468,0
1200,A,B,A,D,F,BI,C,AK,AS,A,HK,A,A,B,B,D,B,D,B,0.517201283,0.805468916,0.832037423,0.239177796,0.223902619,0.78100709,0.844673527,0.366613714,0.416258431,0.560948467,0.522789464,1
1201,A,L,J,B,E,BI,A,O,S,A,HA,B,A,A,B,B,D,D,B,0.872744394,0.65234746,0.667359936,0.786649309,0.827003173,0.554754224,0.275717559,0.988840571,0.545855398,0.437895852,0.94871156,0
1204,A,F,A,C,G,BI,A,C,K,A,HK,A,A,A,B,D,B,D,D,0.471491066,0.811030964,0.829200366,0.220391437,0.673136282,0.788123707,0.846246874,0.479083038,0.932190017,0.625605209,0.506587712,1
1205,B,K,A,B,E,BI,A,G,AD,J,KW,A,B,A,B,B,D,B,B,0.894815452,0.826376559,0.585041154,0.645645081,0.390532123,0.35616874,0.292145238,0.901092105,0.665606446,0.373765388,0.690934208,0
1206,A,I,A,K,H,BI,A,J,BD,A,MD,A,A,A,A,B,B,B,B,0.475700521,0.8515466,0.805826221,0.21854643,0.381339351,0.786713487,0.86276178,0.488957244,0.867862654,0.933067022,0.516583287,1
1207,A,H,A,F,J,BI,G,J,K,A,JR,A,A,A,B,D,B,D,D,0.333928644,0.969819147,0.95107253,0.271466975,0.677159983,0.55600687,0.605540908,0.445522784,0.675214369,0.435978513,0.516874885,1
1208,A,I,A,A,E,BI,C,AP,AS,J,CR,A,B,A,A,B,D,D,B,0.298332414,0.272015226,0.302789658,0.595367229,0.809522105,0.424664513,0.550935324,0.439866751,0.374630117,0.555914285,0.388572752,0
1209,A,I,C,A,E,BI,A,AN,BJ,A,DJ,A,A,A,B,B,D,D,B,0.359145378,0.246880068,0.327031544,0.31224053,0.819276301,0.135860381,0.406442412,0.350860028,0.385497777,0.423316442,0.328444588,0
1212,B,I,A,A,E,BI,C,AP,BM,A,CR,A,A,A,A,B,D,D,B,0.650522237,0.205239335,0.190042595,0.348240787,0.354396699,0.553136109,0.22632947,0.373289573,0.451472051,0.473647277,0.647221756,0
1213,B,A,A,A,H,BI,A,AU,BM,A,HK,A,A,A,A,B,D,D,B,0.396249999,0.561016961,0.700821754,0.225639801,0.802385689,0.681310507,0.695019395,0.753344729,0.342611207,0.733496555,0.389691767,0
1214,A,I,C,A,E,BI,C,U,S,C,IG,A,A,A,A,B,D,D,B,0.67705794,0.791729878,0.741588216,0.722594332,0.310973134,0.265757988,0.160302277,0.963580126,0.640499156,0.275806699,0.896463283,0
1215,A,I,A,A,E,BI,C,U,BM,C,DJ,A,A,A,A,B,D,D,B,0.474170344,0.314700618,0.286726633,0.639170047,0.807280456,0.620082231,0.451315739,0.379528713,0.348486937,0.344421544,0.455872108,0
1216,A,A,A,B,E,BI,A,N,S,E,IE,A,A,A,B,B,D,D,B,0.630556797,0.431267934,0.504690072,0.647286943,0.587388034,0.556318763,0.216045045,0.707311246,0.464173076,0.450107952,0.686982493,0
1219,B,I,A,A,E,BI,C,AK,BM,A,CR,A,A,A,A,B,C,D,B,0.308401918,0.295195778,0.256371044,0.406271501,0.351478487,0.491255823,0.600365036,0.234637075,0.267207672,0.697219092,0.290030335,0
1221,A,F,A,A,F,BI,A,AA,L,A,KW,A,A,A,A,B,D,D,B,0.941234983,0.761975832,0.789574647,0.787055952,0.28794048,0.55303305,0.176482563,0.81408088,0.805434362,0.842208871,0.942712816,0
1222,A,L,F,A,H,BI,G,J,H,A,HK,A,A,A,B,D,B,C,C,0.497582391,0.6979609,0.71032374,0.305816301,0.67513003,0.817336161,0.75573733,0.387969104,0.889940945,0.506649608,0.4554183,1
1226,B,I,A,D,E,BI,A,AY,L,A,LN,A,A,A,A,B,D,D,B,0.930113607,0.708161079,0.861486767,0.840934385,0.801137561,0.039582731,0.175041132,0.955454082,0.62350891,0.818371821,0.949819024,0
1228,A,B,C,B,G,BI,E,AS,Y,A,EQ,A,A,A,A,D,B,D,B,0.704658781,0.594632444,0.558318075,0.676314349,0.723774266,0.683576842,0.615067087,0.811069688,0.490209222,0.339187541,0.576964012,1
1229,A,G,Q,B,H,BI,C,AF,H,A,HK,B,A,A,B,D,B,C,C,0.553416456,0.794430774,0.803693622,0.347836369,0.299291433,0.67942867,0.79815312,0.421792803,0.99231253,0.645027584,0.538032736,1
1230,A,L,I,B,F,BI,A,C,AF,A,GI,B,A,B,A,B,B,C,D,0.407160955,0.379992862,0.441988277,0.229550132,0.306500517,0.116425567,0.504996966,0.248511443,0.663174146,0.462779296,0.35442181,1
1231,B,I,A,A,E,BI,A,AK,AD,A,BM,A,A,A,A,D,D,D,B,0.472444883,0.348196388,0.307256246,0.583931129,0.625368303,0.355971593,0.553329239,0.519779211,0.375371516,0.359287252,0.645294723,0
1232,A,F,D,B,D,AB,S,AH,BC,A,DC,A,A,A,A,A,D,A,C,0.344178116,0.18951792,0.206124591,0.338078114,0.250020188,0.154107831,0.111162279,0.270931107,0.3521771,0.496943459,0.333752033,0
1233,B,I,A,A,E,BI,C,E,BM,F,AV,A,A,A,A,B,D,D,B,0.508037248,0.640517144,0.419598157,0.316371615,0.794134445,0.554223735,0.548717592,0.372456576,0.321486268,0.304263349,0.498112698,0
1234,A,K,A,A,E,BI,A,Y,BM,F,DJ,A,B,A,A,B,D,D,B,0.303239065,0.341052668,0.338154645,0.600672199,0.790810623,0.734738393,0.499010888,0.34846545,0.370939643,0.368298712,0.327474993,0
1235,A,B,Q,C,D,AB,C,AH,X,A,DC,B,A,A,B,B,D,D,B,0.351277137,0.233313472,0.24255363,0.278814662,0.246997376,0.061881166,0.21085894,0.269469269,0.310295668,0.65200488,0.39060001,0
1236,B,F,C,A,E,BI,A,AV,AE,A,DJ,A,A,A,A,B,D,D,B,0.464982872,0.251331481,0.281252053,0.349490281,0.275661862,0.555964074,0.566207113,0.330026967,0.356935138,0.346018831,0.444646425,0
1239,B,K,A,A,E,BI,C,AF,Y,I,CR,A,B,A,A,B,D,D,B,0.492973082,0.32047995,0.292963535,0.318205587,0.212824233,0.487563221,0.574119711,0.38745717,0.352490882,0.51861506,0.348433148,0
1240,A,O,A,A,F,BI,A,AH,AJ,A,HV,A,A,A,B,D,C,C,B,0.415088635,0.481660193,0.502224094,0.549756241,0.226676602,0.110481223,0.265366975,0.510711018,0.447299869,0.345206905,0.521464569,0
1241,B,K,A,A,F,BI,C,U,AE,A,MC,A,A,A,B,D,B,D,B,0.213613238,0.586698492,0.591978906,0.666481825,0.585462603,0.282396741,0.521449708,0.70667134,0.484478425,0.336194513,0.37762973,0
1242,A,I,A,D,H,BI,G,J,AF,A,JT,A,A,A,B,D,B,C,C,0.554362496,0.953400812,0.938300938,0.33990468,0.218335107,0.737017698,0.82228822,0.427273965,0.666954181,0.547120686,0.537041219,1
1243,A,I,A,A,F,BI,E,D,AU,A,HK,A,A,A,A,B,A,C,B,0.556753299,0.571458746,0.595514919,0.26766151,0.478630034,0.241038607,0.677244924,0.46030813,0.576689733,0.261380959,0.473931003,0
1245,A,H,Q,A,J,AB,C,AH,K,A,HX,B,A,A,B,D,B,C,C,0.668775157,0.455431146,0.447226081,0.337852505,0.252456225,0.776403402,0.324879302,0.449731234,0.435351235,0.632907277,0.495431642,1
1247,A,I,A,A,F,BI,A,E,AX,F,LF,A,A,A,A,B,D,D,B,0.720569346,0.609210397,0.68949981,0.578378013,0.811385916,0.679540354,0.522940704,0.836172342,0.466438996,0.755368751,0.911050768,1
1248,A,K,A,A,D,BI,C,AH,BN,F,JK,A,B,A,B,D,B,B,B,0.348195174,0.432954368,0.392843638,0.620489067,0.243644782,0.620567723,0.718673315,0.379893094,0.415343451,0.817874471,0.465862759,1
1251,A,L,F,B,E,BI,A,AS,K,A,AT,B,A,A,B,D,B,D,D,0.345956056,0.54583436,0.450532396,0.343257106,0.717042289,0.553010824,0.592691048,0.34473939,0.421248931,0.365929501,0.329863799,0
1252,B,F,A,A,H,BI,A,J,AE,C,HK,A,A,A,B,D,B,D,B,0.518229878,0.698044892,0.563521819,0.656223391,0.36817333,0.820598659,0.648660888,0.694369543,0.606914583,0.964282505,0.633238158,0
1253,A,H,A,A,F,BI,A,AF,AE,A,HG,A,A,A,A,B,D,D,B,0.272078335,0.330145824,0.409676272,0.311987442,0.251877275,0.778035706,0.596167643,0.312374179,0.581808494,0.313222288,0.413894926,0
1255,B,A,A,B,E,BI,A,U,S,A,LB,A,A,A,B,B,D,D,B,0.719941731,0.558966063,0.867201315,0.664339077,0.590972211,0.554285508,0.238566792,0.54959704,0.371463556,0.366580199,0.513166503,0
1256,A,I,C,B,D,BI,A,E,N,A,DP,A,A,A,A,B,D,D,B,0.267348662,0.330123354,0.230865595,0.267938857,0.469662672,0.736072976,0.602638777,0.319261711,0.340568342,0.37322705,0.320212222,0
1259,A,L,Q,C,D,AB,S,AH,BN,A,DJ,B,A,A,B,D,B,D,D,0.500656644,0.296410108,0.314903263,0.099629838,0.243955466,0.553269378,0.3294229,0.288142478,0.33249978,0.325142535,0.334244857,1
1260,A,H,A,A,E,AB,C,E,X,A,DC,A,A,A,B,B,D,D,B,0.327770955,0.185668815,0.153990171,0.307979032,0.808217784,0.258955332,0.233261053,0.291654393,0.240586482,0.259582714,0.327630871,0
1261,A,F,A,A,E,BI,A,O,BJ,N,DP,A,B,B,A,B,D,D,B,0.402971445,0.316373265,0.351817707,0.578585678,0.701597909,0.735622871,0.48423647,0.389747069,0.401727468,0.502142482,0.353681397,0
1263,A,J,C,A,E,BI,A,K,AJ,N,DJ,A,A,B,A,B,D,D,B,0.443430127,0.369131631,0.373633592,0.576950884,0.374702283,0.738374047,0.67769427,0.366890073,0.379159224,0.300942972,0.412229201,0
1264,A,G,G,A,E,BU,G,AS,S,A,DY,B,A,A,B,D,B,D,C,0.749669968,0.547395732,0.833676712,0.853742462,0.609754912,0.264761476,0.131110831,0.921102672,0.682091455,0.431458244,0.974223584,1
1265,A,L,D,A,K,BI,A,AS,A,A,LM,A,A,A,A,D,B,C,B,0.554656737,0.759265919,0.962932105,0.437216975,0.71246603,0.679503195,0.855780158,0.49784109,0.699599732,0.382133203,0.548842912,1
1266,B,L,C,B,E,BI,A,E,A,A,HH,A,A,A,B,B,D,D,B,0.388677948,0.241469496,0.251676623,0.57434663,0.577576464,0.781361112,0.520132844,0.328574293,0.257905392,0.827909727,0.38145861,0
1267,A,F,G,A,F,BI,A,AX,H,C,KB,A,B,A,A,B,D,D,B,0.360703869,0.479822441,0.435420946,0.067606722,0.342411978,0.290154121,0.949565019,0.238391349,0.552641379,0.263971441,0.357367043,0
1268,B,I,C,A,F,AB,A,U,AE,A,DJ,A,A,A,A,B,D,D,B,0.483194626,0.466217338,0.428990283,0.295991537,0.285784074,0.356048672,0.467020782,0.387080548,0.360022049,0.298817191,0.414937661,0
1271,A,F,A,A,F,BI,A,AI,H,A,MD,A,A,A,A,B,D,D,C,0.743116019,0.598189239,0.657143417,0.148224818,0.722494581,0.487989151,0.333589559,0.771745423,0.864574509,0.821797287,0.538145514,0
1272,B,I,A,D,E,BI,A,Y,AD,A,KW,A,A,A,A,B,D,D,B,0.904448196,0.724885448,0.795876516,0.82024186,0.681072716,0.552992745,0.225770725,0.909022347,0.61337653,0.701030489,0.925147863,0
1276,A,K,A,A,F,BI,A,AS,BM,A,HK,A,A,A,A,B,D,D,B,0.56203445,0.556992523,0.708335843,0.636527099,0.731259632,0.553815874,0.737413292,0.689205162,0.46150888,0.745800769,0.455220504,0
1279,A,J,A,A,F,BI,A,AH,AT,C,MD,A,A,A,A,B,D,D,B,0.527735992,0.906322972,0.909150555,0.333863134,0.247490597,0.358106966,0.582407876,0.40601916,0.739386742,0.452137613,0.392367291,0
1280,A,L,C,B,D,AB,C,AH,BM,A,DC,A,A,A,B,D,B,D,B,0.659011436,0.299041639,0.289173712,0.264616333,0.807994501,0.355451549,0.332614945,0.438699558,0.238843556,0.443455455,0.652724877,0
1281,A,L,A,A,H,BI,A,J,H,C,HA,A,A,A,A,B,D,D,B,0.523305295,0.717435128,0.764468194,0.357811783,0.792002889,0.819945933,0.851162324,0.428516832,0.644569555,0.500267058,0.446632855,1
